plot,habtype,MajorHab,habitat_name,MajorHabName
552158,9110,91,Bøg på mor,Skov
552159,9190,91,Stilkege-krat,Skov
552160,9190,91,Stilkege-krat,Skov
552161,6230,62,Surt overdrev,Græsland/Overdrev
552162,7200,72,NA,Kær/Mose/Eng
552163,9190,91,Stilkege-krat,Skov
552164,6230,62,Surt overdrev,Græsland/Overdrev
552165,6230,62,Surt overdrev,Græsland/Overdrev
552166,6230,62,Surt overdrev,Græsland/Overdrev
552167,6230,62,Surt overdrev,Græsland/Overdrev
552168,6230,62,Surt overdrev,Græsland/Overdrev
552169,9110,91,Bøg på mor,Skov
552170,6230,62,Surt overdrev,Græsland/Overdrev
552171,6230,62,Surt overdrev,Græsland/Overdrev
552172,6230,62,Surt overdrev,Græsland/Overdrev
552173,6230,62,Surt overdrev,Græsland/Overdrev
552174,6230,62,Surt overdrev,Græsland/Overdrev
552175,6230,62,Surt overdrev,Græsland/Overdrev
552176,6230,62,Surt overdrev,Græsland/Overdrev
552177,6200,62,NA,Græsland/Overdrev
552178,6230,62,Surt overdrev,Græsland/Overdrev
552179,6230,62,Surt overdrev,Græsland/Overdrev
552180,6120,61,Tørt kalkoverdrev,Græsland/Overdrev
552181,6230,62,Surt overdrev,Græsland/Overdrev
552182,6230,62,Surt overdrev,Græsland/Overdrev
552183,6230,62,Surt overdrev,Græsland/Overdrev
552184,6230,62,Surt overdrev,Græsland/Overdrev
552185,5130,51,Enekrat,Græsland/Overdrev
552186,6230,62,Surt overdrev,Græsland/Overdrev
552187,6230,62,Surt overdrev,Græsland/Overdrev
552188,6200,62,NA,Græsland/Overdrev
552193,6230,62,Surt overdrev,Græsland/Overdrev
552194,6200,62,NA,Græsland/Overdrev
552195,6230,62,Surt overdrev,Græsland/Overdrev
552197,6200,62,NA,Græsland/Overdrev
552199,6230,62,Surt overdrev,Græsland/Overdrev
552200,6200,62,NA,Græsland/Overdrev
552201,6230,62,Surt overdrev,Græsland/Overdrev
552202,6230,62,Surt overdrev,Græsland/Overdrev
552203,6200,62,NA,Græsland/Overdrev
552204,6230,62,Surt overdrev,Græsland/Overdrev
552205,6200,62,NA,Græsland/Overdrev
552206,6230,62,Surt overdrev,Græsland/Overdrev
552207,6230,62,Surt overdrev,Græsland/Overdrev
552209,6200,62,NA,Græsland/Overdrev
552210,6200,62,NA,Græsland/Overdrev
552211,6200,62,NA,Græsland/Overdrev
552212,6200,62,NA,Græsland/Overdrev
552213,6200,62,NA,Græsland/Overdrev
552214,6200,62,NA,Græsland/Overdrev
552216,6200,62,NA,Græsland/Overdrev
552217,6200,62,NA,Græsland/Overdrev
552218,6230,62,Surt overdrev,Græsland/Overdrev
552219,6230,62,Surt overdrev,Græsland/Overdrev
552221,6230,62,Surt overdrev,Græsland/Overdrev
552222,6200,62,NA,Græsland/Overdrev
552223,6230,62,Surt overdrev,Græsland/Overdrev
552224,6230,62,Surt overdrev,Græsland/Overdrev
552225,6200,62,NA,Græsland/Overdrev
552226,6200,62,NA,Græsland/Overdrev
559431,6230,62,Surt overdrev,Græsland/Overdrev
559433,6230,62,Surt overdrev,Græsland/Overdrev
559435,6230,62,Surt overdrev,Græsland/Overdrev
559436,6230,62,Surt overdrev,Græsland/Overdrev
559437,6230,62,Surt overdrev,Græsland/Overdrev
559438,6230,62,Surt overdrev,Græsland/Overdrev
559439,6230,62,Surt overdrev,Græsland/Overdrev
559440,6230,62,Surt overdrev,Græsland/Overdrev
559441,6230,62,Surt overdrev,Græsland/Overdrev
552227,NA,NA,NA,NA
552228,5130,51,Enekrat,Græsland/Overdrev
552229,NA,NA,NA,NA
552230,6200,62,NA,Græsland/Overdrev
552231,6200,62,NA,Græsland/Overdrev
552232,6200,62,NA,Græsland/Overdrev
552233,6200,62,NA,Græsland/Overdrev
552234,6200,62,NA,Græsland/Overdrev
552235,6230,62,Surt overdrev,Græsland/Overdrev
552236,6200,62,NA,Græsland/Overdrev
552237,9100,91,NA,Klipper
552238,6230,62,Surt overdrev,Græsland/Overdrev
552239,6200,62,NA,Græsland/Overdrev
552240,6200,62,NA,Græsland/Overdrev
552241,6200,62,NA,Græsland/Overdrev
552242,9190,91,Stilkege-krat,Skov
552243,6230,62,Surt overdrev,Græsland/Overdrev
552244,6230,62,Surt overdrev,Græsland/Overdrev
552245,6200,62,NA,Græsland/Overdrev
552246,6230,62,Surt overdrev,Græsland/Overdrev
552247,6230,62,Surt overdrev,Græsland/Overdrev
552248,6230,62,Surt overdrev,Græsland/Overdrev
552249,6230,62,Surt overdrev,Græsland/Overdrev
552250,5130,51,Enekrat,Græsland/Overdrev
552251,4030,40,Tør hede,Hede
552252,6230,62,Surt overdrev,Græsland/Overdrev
552253,4030,40,Tør hede,Hede
552254,NA,NA,NA,NA
552255,6230,62,Surt overdrev,Græsland/Overdrev
552256,6230,62,Surt overdrev,Græsland/Overdrev
552257,6230,62,Surt overdrev,Græsland/Overdrev
552258,6200,62,NA,Græsland/Overdrev
552259,9190,91,Stilkege-krat,Skov
552260,6230,62,Surt overdrev,Græsland/Overdrev
552261,6200,62,NA,Græsland/Overdrev
552262,6200,62,NA,Græsland/Overdrev
552263,5130,51,Enekrat,Græsland/Overdrev
552264,6200,62,NA,Græsland/Overdrev
552265,6230,62,Surt overdrev,Græsland/Overdrev
552266,6230,62,Surt overdrev,Græsland/Overdrev
552267,6230,62,Surt overdrev,Græsland/Overdrev
552268,6230,62,Surt overdrev,Græsland/Overdrev
552269,6230,62,Surt overdrev,Græsland/Overdrev
552270,6230,62,Surt overdrev,Græsland/Overdrev
552271,6230,62,Surt overdrev,Græsland/Overdrev
552272,6200,62,NA,Græsland/Overdrev
552273,6230,62,Surt overdrev,Græsland/Overdrev
552274,6200,62,NA,Græsland/Overdrev
552275,6200,62,NA,Græsland/Overdrev
552276,6230,62,Surt overdrev,Græsland/Overdrev
552277,6210,62,Kalkoverdrev,Græsland/Overdrev
552278,6200,62,NA,Græsland/Overdrev
552279,6200,62,NA,Græsland/Overdrev
552280,6230,62,Surt overdrev,Græsland/Overdrev
552281,6210,62,Kalkoverdrev,Græsland/Overdrev
552282,6200,62,NA,Græsland/Overdrev
552283,6200,62,NA,Græsland/Overdrev
552284,6230,62,Surt overdrev,Græsland/Overdrev
552285,6230,62,Surt overdrev,Græsland/Overdrev
552286,6230,62,Surt overdrev,Græsland/Overdrev
552287,6230,62,Surt overdrev,Græsland/Overdrev
552289,6230,62,Surt overdrev,Græsland/Overdrev
552290,6230,62,Surt overdrev,Græsland/Overdrev
552291,6200,62,NA,Græsland/Overdrev
552292,6230,62,Surt overdrev,Græsland/Overdrev
552293,6200,62,NA,Græsland/Overdrev
552294,6230,62,Surt overdrev,Græsland/Overdrev
552295,6200,62,NA,Græsland/Overdrev
552296,6230,62,Surt overdrev,Græsland/Overdrev
552297,6200,62,NA,Græsland/Overdrev
552298,6200,62,NA,Græsland/Overdrev
552299,6200,62,NA,Græsland/Overdrev
552300,6200,62,NA,Græsland/Overdrev
552301,6230,62,Surt overdrev,Græsland/Overdrev
552302,6200,62,NA,Græsland/Overdrev
552303,6200,62,NA,Græsland/Overdrev
552304,6230,62,Surt overdrev,Græsland/Overdrev
552305,6200,62,NA,Græsland/Overdrev
552306,6230,62,Surt overdrev,Græsland/Overdrev
560526,6230,62,Surt overdrev,Græsland/Overdrev
552307,6230,62,Surt overdrev,Græsland/Overdrev
552308,6230,62,Surt overdrev,Græsland/Overdrev
552309,6230,62,Surt overdrev,Græsland/Overdrev
552310,6230,62,Surt overdrev,Græsland/Overdrev
552311,6230,62,Surt overdrev,Græsland/Overdrev
552312,6230,62,Surt overdrev,Græsland/Overdrev
552313,6230,62,Surt overdrev,Græsland/Overdrev
552314,6230,62,Surt overdrev,Græsland/Overdrev
552315,4030,40,Tør hede,Hede
552316,6230,62,Surt overdrev,Græsland/Overdrev
552317,6230,62,Surt overdrev,Græsland/Overdrev
552318,6230,62,Surt overdrev,Græsland/Overdrev
552319,6230,62,Surt overdrev,Græsland/Overdrev
552320,6230,62,Surt overdrev,Græsland/Overdrev
552321,4030,40,Tør hede,Hede
552322,6230,62,Surt overdrev,Græsland/Overdrev
552323,6230,62,Surt overdrev,Græsland/Overdrev
552324,6230,62,Surt overdrev,Græsland/Overdrev
552325,6230,62,Surt overdrev,Græsland/Overdrev
552326,6210,62,Kalkoverdrev,Græsland/Overdrev
552327,9190,91,Stilkege-krat,Skov
552328,6210,62,Kalkoverdrev,Græsland/Overdrev
552329,6210,62,Kalkoverdrev,Græsland/Overdrev
552330,6210,62,Kalkoverdrev,Græsland/Overdrev
552331,6210,62,Kalkoverdrev,Græsland/Overdrev
552333,6230,62,Surt overdrev,Græsland/Overdrev
552334,6230,62,Surt overdrev,Græsland/Overdrev
552336,6230,62,Surt overdrev,Græsland/Overdrev
552337,6230,62,Surt overdrev,Græsland/Overdrev
552338,9100,91,NA,Klipper
552339,6230,62,Surt overdrev,Græsland/Overdrev
552340,6230,62,Surt overdrev,Græsland/Overdrev
552341,6230,62,Surt overdrev,Græsland/Overdrev
552342,6230,62,Surt overdrev,Græsland/Overdrev
552343,6230,62,Surt overdrev,Græsland/Overdrev
552344,6230,62,Surt overdrev,Græsland/Overdrev
552345,6230,62,Surt overdrev,Græsland/Overdrev
552346,6230,62,Surt overdrev,Græsland/Overdrev
560626,6230,62,Surt overdrev,Græsland/Overdrev
552348,6230,62,Surt overdrev,Græsland/Overdrev
552349,6230,62,Surt overdrev,Græsland/Overdrev
552350,6210,62,Kalkoverdrev,Græsland/Overdrev
552351,6230,62,Surt overdrev,Græsland/Overdrev
552352,6210,62,Kalkoverdrev,Græsland/Overdrev
552353,6230,62,Surt overdrev,Græsland/Overdrev
552354,6230,62,Surt overdrev,Græsland/Overdrev
552355,6200,62,NA,Græsland/Overdrev
552356,6210,62,Kalkoverdrev,Græsland/Overdrev
552357,1330,13,Strandeng,Strandeng
552358,6410,64,Tidvis våd eng,Kær/Mose/Eng
552359,6230,62,Surt overdrev,Græsland/Overdrev
552362,6230,62,Surt overdrev,Græsland/Overdrev
552365,6230,62,Surt overdrev,Græsland/Overdrev
552366,6230,62,Surt overdrev,Græsland/Overdrev
552372,6200,62,NA,Græsland/Overdrev
552373,6230,62,Surt overdrev,Græsland/Overdrev
552374,6230,62,Surt overdrev,Græsland/Overdrev
552375,6410,64,Tidvis våd eng,Kær/Mose/Eng
552376,6230,62,Surt overdrev,Græsland/Overdrev
552377,6200,62,NA,Græsland/Overdrev
552378,6230,62,Surt overdrev,Græsland/Overdrev
552379,1330,13,Strandeng,Strandeng
552380,1330,13,Strandeng,Strandeng
552381,6230,62,Surt overdrev,Græsland/Overdrev
552382,6230,62,Surt overdrev,Græsland/Overdrev
552383,6200,62,NA,Græsland/Overdrev
552386,6230,62,Surt overdrev,Græsland/Overdrev
563196,6230,62,Surt overdrev,Græsland/Overdrev
563197,6230,62,Surt overdrev,Græsland/Overdrev
563198,6230,62,Surt overdrev,Græsland/Overdrev
563199,6230,62,Surt overdrev,Græsland/Overdrev
563200,6230,62,Surt overdrev,Græsland/Overdrev
563201,6230,62,Surt overdrev,Græsland/Overdrev
552387,6230,62,Surt overdrev,Græsland/Overdrev
552388,6230,62,Surt overdrev,Græsland/Overdrev
552389,6230,62,Surt overdrev,Græsland/Overdrev
552390,6200,62,NA,Græsland/Overdrev
552391,6230,62,Surt overdrev,Græsland/Overdrev
552392,6230,62,Surt overdrev,Græsland/Overdrev
552393,6230,62,Surt overdrev,Græsland/Overdrev
552395,6200,62,NA,Græsland/Overdrev
552396,6230,62,Surt overdrev,Græsland/Overdrev
552397,6230,62,Surt overdrev,Græsland/Overdrev
552398,6230,62,Surt overdrev,Græsland/Overdrev
552399,6230,62,Surt overdrev,Græsland/Overdrev
552400,6230,62,Surt overdrev,Græsland/Overdrev
552401,6230,62,Surt overdrev,Græsland/Overdrev
552402,6230,62,Surt overdrev,Græsland/Overdrev
552403,6230,62,Surt overdrev,Græsland/Overdrev
552404,6200,62,NA,Græsland/Overdrev
552405,6230,62,Surt overdrev,Græsland/Overdrev
552406,6230,62,Surt overdrev,Græsland/Overdrev
552407,6230,62,Surt overdrev,Græsland/Overdrev
552408,6230,62,Surt overdrev,Græsland/Overdrev
552409,6230,62,Surt overdrev,Græsland/Overdrev
552410,6230,62,Surt overdrev,Græsland/Overdrev
552411,6230,62,Surt overdrev,Græsland/Overdrev
552412,6230,62,Surt overdrev,Græsland/Overdrev
552413,6230,62,Surt overdrev,Græsland/Overdrev
552414,6230,62,Surt overdrev,Græsland/Overdrev
552415,6230,62,Surt overdrev,Græsland/Overdrev
552416,6230,62,Surt overdrev,Græsland/Overdrev
552417,6230,62,Surt overdrev,Græsland/Overdrev
552418,6230,62,Surt overdrev,Græsland/Overdrev
552419,6230,62,Surt overdrev,Græsland/Overdrev
552420,6230,62,Surt overdrev,Græsland/Overdrev
552421,6230,62,Surt overdrev,Græsland/Overdrev
552422,6230,62,Surt overdrev,Græsland/Overdrev
552423,6230,62,Surt overdrev,Græsland/Overdrev
552424,6230,62,Surt overdrev,Græsland/Overdrev
552425,6230,62,Surt overdrev,Græsland/Overdrev
552426,6230,62,Surt overdrev,Græsland/Overdrev
552427,6230,62,Surt overdrev,Græsland/Overdrev
552428,6230,62,Surt overdrev,Græsland/Overdrev
552429,6230,62,Surt overdrev,Græsland/Overdrev
552430,6230,62,Surt overdrev,Græsland/Overdrev
552431,6230,62,Surt overdrev,Græsland/Overdrev
552432,6230,62,Surt overdrev,Græsland/Overdrev
552433,6230,62,Surt overdrev,Græsland/Overdrev
552434,6230,62,Surt overdrev,Græsland/Overdrev
552435,6230,62,Surt overdrev,Græsland/Overdrev
552436,6200,62,NA,Græsland/Overdrev
552437,6230,62,Surt overdrev,Græsland/Overdrev
552438,6230,62,Surt overdrev,Græsland/Overdrev
552439,6200,62,NA,Græsland/Overdrev
552440,6200,62,NA,Græsland/Overdrev
552441,6230,62,Surt overdrev,Græsland/Overdrev
552442,6230,62,Surt overdrev,Græsland/Overdrev
552443,4030,40,Tør hede,Hede
552444,6230,62,Surt overdrev,Græsland/Overdrev
552445,6200,62,NA,Græsland/Overdrev
552446,6230,62,Surt overdrev,Græsland/Overdrev
559444,6230,62,Surt overdrev,Græsland/Overdrev
498331,6410,64,Tidvis våd eng,Kær/Mose/Eng
498332,6410,64,Tidvis våd eng,Kær/Mose/Eng
498333,6410,64,Tidvis våd eng,Kær/Mose/Eng
498334,6410,64,Tidvis våd eng,Kær/Mose/Eng
498335,6410,64,Tidvis våd eng,Kær/Mose/Eng
498336,6410,64,Tidvis våd eng,Kær/Mose/Eng
498337,6410,64,Tidvis våd eng,Kær/Mose/Eng
498338,6410,64,Tidvis våd eng,Kær/Mose/Eng
498339,6410,64,Tidvis våd eng,Kær/Mose/Eng
498340,6410,64,Tidvis våd eng,Kær/Mose/Eng
498341,6410,64,Tidvis våd eng,Kær/Mose/Eng
498342,6410,64,Tidvis våd eng,Kær/Mose/Eng
498343,6410,64,Tidvis våd eng,Kær/Mose/Eng
498344,6410,64,Tidvis våd eng,Kær/Mose/Eng
498346,6410,64,Tidvis våd eng,Kær/Mose/Eng
498347,6410,64,Tidvis våd eng,Kær/Mose/Eng
498348,6410,64,Tidvis våd eng,Kær/Mose/Eng
498349,6410,64,Tidvis våd eng,Kær/Mose/Eng
498350,6410,64,Tidvis våd eng,Kær/Mose/Eng
498351,6410,64,Tidvis våd eng,Kær/Mose/Eng
498352,6410,64,Tidvis våd eng,Kær/Mose/Eng
498353,6410,64,Tidvis våd eng,Kær/Mose/Eng
498354,6410,64,Tidvis våd eng,Kær/Mose/Eng
498355,6410,64,Tidvis våd eng,Kær/Mose/Eng
498356,6410,64,Tidvis våd eng,Kær/Mose/Eng
498357,6410,64,Tidvis våd eng,Kær/Mose/Eng
498358,6410,64,Tidvis våd eng,Kær/Mose/Eng
498359,6410,64,Tidvis våd eng,Kær/Mose/Eng
498360,6410,64,Tidvis våd eng,Kær/Mose/Eng
498361,6410,64,Tidvis våd eng,Kær/Mose/Eng
498362,6410,64,Tidvis våd eng,Kær/Mose/Eng
498363,6410,64,Tidvis våd eng,Kær/Mose/Eng
498364,6410,64,Tidvis våd eng,Kær/Mose/Eng
498366,4010,40,Våd hede,Hede
498367,6410,64,Tidvis våd eng,Kær/Mose/Eng
498368,6410,64,Tidvis våd eng,Kær/Mose/Eng
498369,6410,64,Tidvis våd eng,Kær/Mose/Eng
498370,6410,64,Tidvis våd eng,Kær/Mose/Eng
498371,6410,64,Tidvis våd eng,Kær/Mose/Eng
498372,6410,64,Tidvis våd eng,Kær/Mose/Eng
498373,7140,71,Hængesæk,Kær/Mose/Eng
498374,7140,71,Hængesæk,Kær/Mose/Eng
498375,6410,64,Tidvis våd eng,Kær/Mose/Eng
498376,7140,71,Hængesæk,Kær/Mose/Eng
498377,6230,62,Surt overdrev,Græsland/Overdrev
498378,7140,71,Hængesæk,Kær/Mose/Eng
498379,4030,40,Tør hede,Hede
498380,6410,64,Tidvis våd eng,Kær/Mose/Eng
498381,7140,71,Hængesæk,Kær/Mose/Eng
498382,7140,71,Hængesæk,Kær/Mose/Eng
498383,4030,40,Tør hede,Hede
498384,7140,71,Hængesæk,Kær/Mose/Eng
498386,6410,64,Tidvis våd eng,Kær/Mose/Eng
498387,6410,64,Tidvis våd eng,Kær/Mose/Eng
498388,6410,64,Tidvis våd eng,Kær/Mose/Eng
498389,7140,71,Hængesæk,Kær/Mose/Eng
498390,4010,40,Våd hede,Hede
498391,7140,71,Hængesæk,Kær/Mose/Eng
498392,6410,64,Tidvis våd eng,Kær/Mose/Eng
498393,4030,40,Tør hede,Hede
498396,6410,64,Tidvis våd eng,Kær/Mose/Eng
498397,6410,64,Tidvis våd eng,Kær/Mose/Eng
498398,6410,64,Tidvis våd eng,Kær/Mose/Eng
498400,6410,64,Tidvis våd eng,Kær/Mose/Eng
498401,6410,64,Tidvis våd eng,Kær/Mose/Eng
498402,7140,71,Hængesæk,Kær/Mose/Eng
498403,7140,71,Hængesæk,Kær/Mose/Eng
498404,6410,64,Tidvis våd eng,Kær/Mose/Eng
498405,6410,64,Tidvis våd eng,Kær/Mose/Eng
498406,7140,71,Hængesæk,Kær/Mose/Eng
498407,4030,40,Tør hede,Hede
498408,6410,64,Tidvis våd eng,Kær/Mose/Eng
498409,7100,71,NA,Kær/Mose/Eng
498411,6410,64,Tidvis våd eng,Kær/Mose/Eng
518046,6410,64,Tidvis våd eng,Kær/Mose/Eng
518047,7140,71,Hængesæk,Kær/Mose/Eng
518048,6410,64,Tidvis våd eng,Kær/Mose/Eng
518049,4030,40,Tør hede,Hede
518050,4010,40,Våd hede,Hede
518051,6410,64,Tidvis våd eng,Kær/Mose/Eng
552447,2320,23,Revling-indlandsklit,Klit/Strand
552448,NA,NA,NA,NA
552449,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552450,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552451,4030,40,Tør hede,Hede
552452,9998,99,NA,NA
552453,2320,23,Revling-indlandsklit,Klit/Strand
552454,NA,NA,NA,NA
552455,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552456,2320,23,Revling-indlandsklit,Klit/Strand
552457,9100,91,NA,Klipper
552458,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552459,9998,99,NA,NA
552460,9998,99,NA,NA
552461,9998,99,NA,NA
552462,9998,99,NA,NA
552463,9998,99,NA,NA
552464,9998,99,NA,NA
552465,9998,99,NA,NA
552466,2320,23,Revling-indlandsklit,Klit/Strand
552467,9998,99,NA,NA
552468,6400,64,NA,Kær/Mose/Eng
552469,9998,99,NA,NA
552470,9998,99,NA,NA
552471,6400,64,NA,Kær/Mose/Eng
552472,9100,91,NA,Klipper
552473,6230,62,Surt overdrev,Græsland/Overdrev
552474,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552475,NA,NA,NA,NA
552476,6410,64,Tidvis våd eng,Kær/Mose/Eng
552477,6410,64,Tidvis våd eng,Kær/Mose/Eng
552478,9998,99,NA,NA
552479,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552480,9998,99,NA,NA
552481,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552482,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552483,9998,99,NA,NA
552484,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552485,7120,71,Nedbrudt højmose,Kær/Mose/Eng
552486,NA,NA,NA,NA
864467,6410,64,Tidvis våd eng,Kær/Mose/Eng
864468,6410,64,Tidvis våd eng,Kær/Mose/Eng
864469,6410,64,Tidvis våd eng,Kær/Mose/Eng
864474,6410,64,Tidvis våd eng,Kær/Mose/Eng
498413,9999,99,NA,NA
498414,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498415,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498416,7100,71,NA,Kær/Mose/Eng
498417,4010,40,Våd hede,Hede
498418,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498419,6410,64,Tidvis våd eng,Kær/Mose/Eng
498420,6410,64,Tidvis våd eng,Kær/Mose/Eng
498421,6410,64,Tidvis våd eng,Kær/Mose/Eng
498422,9998,99,NA,NA
498423,6410,64,Tidvis våd eng,Kær/Mose/Eng
498425,4010,40,Våd hede,Hede
498426,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498427,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498428,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498429,6410,64,Tidvis våd eng,Kær/Mose/Eng
498430,6410,64,Tidvis våd eng,Kær/Mose/Eng
498431,7100,71,NA,Kær/Mose/Eng
498433,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498434,6410,64,Tidvis våd eng,Kær/Mose/Eng
498435,7100,71,NA,Kær/Mose/Eng
498436,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498437,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498438,6410,64,Tidvis våd eng,Kær/Mose/Eng
498439,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498440,6410,64,Tidvis våd eng,Kær/Mose/Eng
498441,6410,64,Tidvis våd eng,Kær/Mose/Eng
498442,7140,71,Hængesæk,Kær/Mose/Eng
498443,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498444,6400,64,NA,Kær/Mose/Eng
498445,7140,71,Hængesæk,Kær/Mose/Eng
498446,9998,99,NA,NA
498447,6410,64,Tidvis våd eng,Kær/Mose/Eng
498448,4010,40,Våd hede,Hede
498450,7120,71,Nedbrudt højmose,Kær/Mose/Eng
498451,6400,64,NA,Kær/Mose/Eng
498452,7120,71,Nedbrudt højmose,Kær/Mose/Eng
518043,7120,71,Nedbrudt højmose,Kær/Mose/Eng
518045,6410,64,Tidvis våd eng,Kær/Mose/Eng
529860,7140,71,Hængesæk,Kær/Mose/Eng
529861,7140,71,Hængesæk,Kær/Mose/Eng
529862,7140,71,Hængesæk,Kær/Mose/Eng
529863,7140,71,Hængesæk,Kær/Mose/Eng
529864,7140,71,Hængesæk,Kær/Mose/Eng
529865,7140,71,Hængesæk,Kær/Mose/Eng
529866,7140,71,Hængesæk,Kær/Mose/Eng
529867,7140,71,Hængesæk,Kær/Mose/Eng
529868,7140,71,Hængesæk,Kær/Mose/Eng
529869,7140,71,Hængesæk,Kær/Mose/Eng
529870,7140,71,Hængesæk,Kær/Mose/Eng
529871,7140,71,Hængesæk,Kær/Mose/Eng
529872,7140,71,Hængesæk,Kær/Mose/Eng
529873,7140,71,Hængesæk,Kær/Mose/Eng
529874,7140,71,Hængesæk,Kær/Mose/Eng
529875,7140,71,Hængesæk,Kær/Mose/Eng
529876,7140,71,Hængesæk,Kær/Mose/Eng
529877,7140,71,Hængesæk,Kær/Mose/Eng
529878,7140,71,Hængesæk,Kær/Mose/Eng
529879,7140,71,Hængesæk,Kær/Mose/Eng
552487,7140,71,Hængesæk,Kær/Mose/Eng
552488,4000,40,NA,Hede
552489,7140,71,Hængesæk,Kær/Mose/Eng
552490,7140,71,Hængesæk,Kær/Mose/Eng
552491,7140,71,Hængesæk,Kær/Mose/Eng
552492,7140,71,Hængesæk,Kær/Mose/Eng
552493,7140,71,Hængesæk,Kær/Mose/Eng
552494,7140,71,Hængesæk,Kær/Mose/Eng
552495,7140,71,Hængesæk,Kær/Mose/Eng
552496,7140,71,Hængesæk,Kær/Mose/Eng
552497,7140,71,Hængesæk,Kær/Mose/Eng
552498,7140,71,Hængesæk,Kær/Mose/Eng
552499,7140,71,Hængesæk,Kær/Mose/Eng
552500,7140,71,Hængesæk,Kær/Mose/Eng
552501,7140,71,Hængesæk,Kær/Mose/Eng
552502,4000,40,NA,Hede
552503,7140,71,Hængesæk,Kær/Mose/Eng
552504,4000,40,NA,Hede
552505,4000,40,NA,Hede
552506,7140,71,Hængesæk,Kær/Mose/Eng
529820,7140,71,Hængesæk,Kær/Mose/Eng
529821,7140,71,Hængesæk,Kær/Mose/Eng
529822,7140,71,Hængesæk,Kær/Mose/Eng
529823,7140,71,Hængesæk,Kær/Mose/Eng
529824,7140,71,Hængesæk,Kær/Mose/Eng
529825,7140,71,Hængesæk,Kær/Mose/Eng
529826,7140,71,Hængesæk,Kær/Mose/Eng
529827,7140,71,Hængesæk,Kær/Mose/Eng
529828,7140,71,Hængesæk,Kær/Mose/Eng
529829,7140,71,Hængesæk,Kær/Mose/Eng
529830,7140,71,Hængesæk,Kær/Mose/Eng
529831,7140,71,Hængesæk,Kær/Mose/Eng
529832,7140,71,Hængesæk,Kær/Mose/Eng
529833,7140,71,Hængesæk,Kær/Mose/Eng
529834,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529835,7100,71,NA,Kær/Mose/Eng
529836,7140,71,Hængesæk,Kær/Mose/Eng
529837,7140,71,Hængesæk,Kær/Mose/Eng
529838,4030,40,Tør hede,Hede
529839,7140,71,Hængesæk,Kær/Mose/Eng
529840,7140,71,Hængesæk,Kær/Mose/Eng
529841,7140,71,Hængesæk,Kær/Mose/Eng
529842,9100,91,NA,Klipper
529843,7140,71,Hængesæk,Kær/Mose/Eng
529844,7140,71,Hængesæk,Kær/Mose/Eng
529845,7140,71,Hængesæk,Kær/Mose/Eng
529846,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529847,7140,71,Hængesæk,Kær/Mose/Eng
529848,7140,71,Hængesæk,Kær/Mose/Eng
529849,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529851,7140,71,Hængesæk,Kær/Mose/Eng
529852,7140,71,Hængesæk,Kær/Mose/Eng
529853,7140,71,Hængesæk,Kær/Mose/Eng
529854,7140,71,Hængesæk,Kær/Mose/Eng
529855,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529856,7140,71,Hængesæk,Kær/Mose/Eng
529857,7120,71,Nedbrudt højmose,Kær/Mose/Eng
529858,7140,71,Hængesæk,Kær/Mose/Eng
529859,7140,71,Hængesæk,Kær/Mose/Eng
552507,7140,71,Hængesæk,Kær/Mose/Eng
552508,9998,99,NA,NA
552509,7140,71,Hængesæk,Kær/Mose/Eng
552510,7140,71,Hængesæk,Kær/Mose/Eng
552511,9998,99,NA,NA
552512,9998,99,NA,NA
552513,7140,71,Hængesæk,Kær/Mose/Eng
552514,7140,71,Hængesæk,Kær/Mose/Eng
552515,7140,71,Hængesæk,Kær/Mose/Eng
552516,7140,71,Hængesæk,Kær/Mose/Eng
552517,7140,71,Hængesæk,Kær/Mose/Eng
552518,7140,71,Hængesæk,Kær/Mose/Eng
552519,7140,71,Hængesæk,Kær/Mose/Eng
552520,7140,71,Hængesæk,Kær/Mose/Eng
552521,7100,71,NA,Kær/Mose/Eng
552522,7140,71,Hængesæk,Kær/Mose/Eng
552523,7140,71,Hængesæk,Kær/Mose/Eng
552524,7140,71,Hængesæk,Kær/Mose/Eng
